Wavelength_center(microns),Wavelength_half_width(microns),Rplanet/Rstar,Rplanet/Rstar_error
3.064783705055998,0.0016947426417375233,0.14453223243688929,0.0003442263803930488
3.0681731226569244,0.0016946862167821486,0.1433545137725973,0.0003315863975232012
3.0715624272709543,0.0016946296776734204,0.14385891935072073,0.0003237408510336028
3.0749516186697816,0.0016945730244091184,0.14310487971251298,0.000351525147854337
3.078340696625096,0.001694516256991907,0.14393925360872462,0.000330443565290922
3.0817296609085894,0.0016944593754193438,0.14420040263190914,0.00032884176981834917
3.085118511291955,0.0016944023796938712,0.143573302887417,0.0003428669201391021
3.0885072475468816,0.0016943452698126027,0.1441983025150608,0.00033030441395233564
3.091895869445064,0.0016942880457784248,0.14395832224681415,0.0003402997704236766
3.0952843767581903,0.0016942307075893392,0.14400696368984134,0.0003324616331515816
3.0986727692579548,0.0016941732552464561,0.14440104965214196,0.0003450853830848658
3.102061046716048,0.0016941156887491093,0.14317105083183126,0.0003411225468593679
3.105449208904161,0.001694058008097521,0.14450675888835157,0.00033733706273752877
3.1088372555939867,0.001694000213291691,0.14393059432639466,0.00032890234274606444
3.1122251865572146,0.0016939423043318413,0.14309213120837513,0.00032860353482820013
3.115613001565538,0.001693884281217306,0.14371288250580896,0.0003330811967946834
3.1190007003906475,0.0016938261439491953,0.14317290600440358,0.00034045961330397405
3.1223882828042364,0.0016937678925263988,0.14424891271655343,0.00033601710627472104
3.125775748577994,0.0016937095269498048,0.14394725109447107,0.0003333077118953527
3.1291630974836133,0.001693651047218525,0.14365115627080086,0.0003368419542349331
3.132550329292785,0.0016935924533330038,0.14347278214361647,0.0003336416902195466
3.1359374437772014,0.001693533745293907,0.1426489693083815,0.0003426125780995253
3.139324440708553,0.0016934749230996804,0.14403035098514935,0.00031823336500353143
3.142711319858532,0.0016934159867521004,0.14298389874218645,0.0003359200886822395
3.1460980809988306,0.0016933569362496126,0.1435719095998364,0.00033218849734820995
3.149484723901139,0.0016932977715933273,0.14288222537278666,0.00032715021195439323
3.15287124833715,0.0016932384927830224,0.14322616286803017,0.0003409861096439605
3.156257654078555,0.0016931790998178098,0.14348909301982438,0.00032643370575535514
3.1596439408970447,0.0016931195926990217,0.14402682830604305,0.00032323817792623933
3.1630301085643118,0.0016930599714255479,0.14365850528318078,0.00034362828657194517
3.166416156852047,0.0016930002359978324,0.1438262459075055,0.0003269049760796363
3.1698020855319418,0.0016929403864163195,0.14357468075518962,0.0003272880051200744
